16899,-2306,12799
16899,-2306,12799
16643,-2562,12799
16643,-2562,12799
17155,-2562,13567
17411,-2306,13055
17411,-2306,13055
17155,-2818,12287
17155,-2818,12287
17155,-2050,12287
17155,-2050,12287
17155,-2562,12543
17155,-1794,13055
17155,-1794,13055
17411,-2562,12543
17411,-2562,12543
16899,-2818,13311
16899,-2818,13311
17667,-3074,11775
17923,-770,13567
17923,-770,13567
17155,-2818,12543
17155,-2818,12543
17667,-3074,12799
17667,-3074,12799
17667,-3074,12799
17667,-2306,13567
17667,-2306,13567
17155,-2818,13311
17155,-2818,13311
17411,-2306,12799
17411,-1794,12287
17411,-1794,12287
16643,-3074,13823
16643,-3074,13823
17667,-2562,12799
17667,-2562,12799
16387,-3330,12287
16899,-1538,12799
16899,-1538,12799
17155,-3330,12543
17155,-3330,12543
17667,-2306,13311
17667,-2306,13311
17411,-3074,12799
17667,-3330,12799
17667,-3330,12799
17923,-3330,12287
17923,-3330,12287
16643,-3586,12799
16643,-3586,12799
17667,-3074,13311
17155,-3074,13311
17155,-3074,13311
17155,-3586,12031
17155,-3586,12031
17411,-3586,12543
17411,-3586,12543
17411,-3586,12543
17155,-2306,12799
17155,-2306,12799
17155,-3330,13311
17155,-3330,13311
17411,-2818,12287
17411,-3330,11519
17411,-3330,11519
17155,-3330,12799
17155,-3330,12799
16899,-3842,13055
16899,-3842,13055
16387,-3586,12799
17411,-2818,13567
17411,-2818,13567
16899,-3586,12543
16899,-3586,12543
15875,-2818,12287
15875,-2818,12287
16643,-3842,12287
16387,-3330,11775
16387,-3330,11775
16131,-3842,12031
16131,-3842,12031
17155,-3842,12543
17155,-3842,12543
17411,-3842,12287
16899,-1538,12287
16899,-1538,12287
16899,-4354,11775
16899,-4354,11775
16387,-3842,12031
16387,-3842,12031
16387,-3842,12031
17155,-3586,12543
17155,-3586,12543
16899,-4354,12031
16899,-4354,12031
17411,-4098,11775
17667,-1282,12031
17667,-1282,12031
16899,-4866,12543
16899,-4866,12543
17667,-3842,11775
17667,-3842,11775
17411,-3842,12031
17411,-3330,12287
17411,-3330,12287
17155,-3842,13311
17155,-3842,13311
17667,-3842,11775
17667,-3842,11775
17155,-4354,11775
17923,-3586,12287
17923,-3586,12287
17155,-4098,11775
17155,-4098,11775
17411,-4610,11775
17411,-4610,11775
16643,-4354,12287
17155,-3330,11775
17155,-3330,11775
17411,-3842,11775
17411,-3842,11775
16643,-3586,12031
16643,-3586,12031
16643,-3586,12031
17923,-3842,12031
17923,-3842,12031
17923,-3842,12287
17923,-3842,12287
17155,-4098,12031
17155,-1538,12543
16899,-1538,12543
17155,-3586,11775
17155,-3586,11775
16643,-4098,12287
16643,-4098,12287
17411,-4354,10751
17667,-3842,11775
17667,-3842,11775
16899,-3842,12031
16899,-3842,12031
16643,-3842,12031
16643,-3842,12031
17411,-3842,12287
18179,-2818,11775
18179,-2818,11775
16899,-3842,11775
16899,-3842,11775
17923,-3842,12031
17923,-3842,12031
17667,-4098,12031
17667,-3842,12031
17667,-3842,12031
18179,-4098,12287
18179,-4098,12287
17155,-3586,12031
17155,-3586,12031
17411,-3586,11007
16899,-3074,12287
16899,-3074,12287
16899,-4354,11775
16899,-4354,11775
17411,-3586,12287
17411,-3586,12287
17411,-3586,12287
17667,-3586,11775
17667,-3586,11775
17411,-4610,12287
17411,-4610,12287
16643,-4354,11775
16387,-3586,11263
16387,-3586,11263
16643,-3586,11519
16643,-3586,11519
17923,-4098,12287
17923,-4098,12287
17411,-3586,12287
17923,-2818,12031
17923,-2818,12031
17155,-3842,11519
17155,-3842,11519
17411,-3586,11519
17411,-3586,11519
16899,-4354,11775
17667,-3586,12031
17667,-3586,12031
17155,-4354,11775
17155,-4354,11775
17411,-3842,12031
17411,-3842,12031
17155,-1282,12031
17667,-2562,11519
17667,-2562,11519
16131,-3330,11519
16131,-3330,11519
17667,-4098,12287
17667,-4098,12287
17667,-4098,12287
17155,-3330,12031
17155,-3330,12031
17411,-4098,11775
17411,-4098,11775
17155,-4354,11519
18435,-3842,10751
18435,-3842,10751
17411,-4098,11519
17411,-4098,11519
17411,-4098,11263
17411,-4098,11263
16387,-3842,12031
16643,-2818,12287
16643,-2818,12287
17411,-4098,12031
17411,-4098,12031
16899,-4354,11007
16899,-4354,11007
17411,-4098,11519
16643,-3074,11775
16643,-3074,11775
16387,-3842,11775
16387,-3842,11775
17667,-4098,11263
17667,-4098,11263
17923,-3842,12031
17155,-3074,12031
17155,-3074,12031
17411,-3074,12287
17411,-3074,12287
17155,-3586,12031
17155,-3586,12031
17155,-3586,12031
17667,-3330,12287
17667,-3330,12287
17155,-4354,11775
17155,-4354,11775
17155,-4098,11263
17411,-1538,11007
17411,-1538,11007
17155,-2306,12031
17155,-2306,12031
16899,-4354,11775
16899,-4354,11775
17667,-4866,12287
17923,-3074,12543
17923,-3074,12543
17667,-3330,12031
17667,-3330,12031
16387,-3842,11775
16387,-3842,11775
17411,-4610,12031
17667,-3586,12031
17667,-3586,12031
16643,-4610,12287
16643,-4610,12287
16643,-3842,12287
16643,-3842,12287
17155,-4098,12799
17923,-3842,12031
17923,-3842,12031
17411,-4610,12799
17411,-4610,12799
17923,-3842,12287
17923,-3842,12287
17923,-3842,12287
17667,-2818,12031
17667,-2818,12031
17155,-3842,11775
17155,-3842,11775
17411,-4354,12287
17411,-4354,12287
17411,-4354,12287
16899,-3074,12543
16899,-3074,12543
17155,-3586,12031
17155,-3586,12031
17411,-3074,11775
17411,-1282,12543
17411,-1282,12543
17667,-2818,12543
17667,-2818,12543
16131,-4354,11263
16131,-4354,11263
17411,-3842,11263
16643,-2818,13055
16643,-2818,13055
16387,-4354,12799
16387,-4354,12799
17155,-3330,12799
17155,-3330,12799
16899,-3586,12031
17155,-4098,12287
17155,-4098,12287
17155,-3586,12543
17155,-3586,12543
17155,-4098,13311
17155,-4098,13311
16387,-1538,11775
17923,-2562,12799
17923,-2562,12799
16387,-3074,12287
16387,-3074,12287
17411,-3842,12031
17411,-3842,12031
17411,-3842,12031
17411,-2818,12287
17411,-2818,12287
17667,-3330,12287
17667,-3330,12287
17155,-3586,12799
17155,-3842,12031
17155,-3842,12031
17155,-4610,11519
17155,-4610,11519
16899,-3586,12287
16899,-3586,12287
16899,-4354,12287
17155,-4098,12031
17155,-4098,12031
16643,-3842,12287
16643,-3842,12287
17667,-4354,11775
17667,-4354,11775
17411,-4866,11775
17667,-4098,12287
17667,-4098,12287
17667,-4354,12031
17667,-4354,12031
17155,-3330,11775
17155,-3330,11775
17411,-3074,12799
18435,-2306,12799
18435,-2306,12799
17667,-4098,12543
17667,-4098,12543
17923,-3074,12031
17923,-3074,12031
17923,-3074,12031
18179,-2306,12287
18179,-2306,12287
16643,-3842,12031
16643,-3842,12031
16899,-3586,11775
16899,-3074,11263
17667,-3074,11263
17155,-3842,11775
17155,-3842,11775
16643,-4354,12543
16643,-4354,12543
17411,-4098,12031
17667,-2306,11775
17667,-2306,11775
17667,-3330,11519
17667,-3330,11519
16899,-3586,12031
16899,-3586,12031
17155,-4098,12287
17411,-3330,12287
17411,-3330,12287
17411,-3586,12543
17411,-3586,12543
17411,-3842,12799
17411,-3842,12799
17155,-3842,11007
18179,-3586,12543
18179,-3586,12543
17155,-3842,12799
17155,-3842,12799
17667,-4354,12287
17667,-4354,12287
17667,-4610,12543
17923,-2818,13311
17923,-2818,13311
16899,-4098,12031
16899,-4098,12031
17667,-3586,12287
17667,-3586,12287
17667,-3586,12287
16899,-2562,12799
16899,-2562,12799
16899,-3842,12543
16899,-3842,12543
17923,-4098,12543
17411,-3586,12543
17411,-3586,12543
17923,-3842,12543
17923,-3842,12543
16643,-4610,12799
16643,-4610,12799
17667,-3330,11775
18179,-4098,12031
18179,-4098,12031
17923,-3842,12543
17923,-3842,12543
18179,-4354,11775
18179,-4354,11775
17155,-4610,12543
16899,-4354,11263
16899,-4354,11263
17411,-4610,10495
17411,-4610,10495
17667,-5122,10239
17667,-5122,10239
18435,-4866,10495
17923,-3586,10751
17923,-3586,10751
17667,-5378,10495
17667,-5378,10495
17923,-5122,9983
17923,-5122,9983
17923,-5122,9983
17667,-4098,10751
17667,-4098,10751
17411,-5890,11007
17411,-5890,11007
17155,-4866,11519
17411,-2562,10239
17411,-2562,10239
17667,-4354,10495
17667,-4354,10495
17155,-4866,11519
17155,-4866,11519
17667,-3842,10495
17923,-4098,11007
17923,-4098,11007
17155,-5122,10751
17155,-5122,10751
16899,-4866,10751
16899,-4866,10751
17155,-4866,10495
17411,-3586,10751
17411,-3586,10751
17155,-4354,11519
17155,-4354,11519
16899,-4098,11263
16899,-4098,11263
16899,-3586,11263
16387,-3330,12287
16387,-3330,12287
16387,-3074,11775
16387,-3074,11775
16643,-3330,12287
16643,-3330,12287
16643,-3330,12287
16387,-2562,11007
16387,-2562,11007
16387,-3842,10751
16387,-3842,10751
16131,-4610,12543
16131,-4610,12543
16131,-4610,12543
16387,-4354,11263
16387,-4354,11263
16643,-4866,11775
16643,-4866,11775
17155,-4866,11007
17155,-3842,12031
17155,-3842,12031
17667,-5378,11775
17667,-5378,11775
16899,-4354,11775
16899,-4354,11775
17155,-5122,11775
16643,-4866,11775
16643,-4866,11775
17411,-5634,12287
17411,-5634,12287
19715,-5122,14079
19715,-5122,14079
18435,-2306,12543
17155,-2306,12799
17155,-2306,12799
16643,-2562,11007
16643,-2562,11007
17155,-3074,12031
17155,-3074,12031
17155,-514,11519
17923,-1794,11775
17923,-1794,11775
17411,-2818,11519
17411,-2818,11519
17411,-3586,11519
17411,-3586,11519
17411,-3586,11519
17667,-4610,11775
17667,-4610,11775
17667,-3842,12543
17667,-3842,12543
16643,-3330,12799
17923,-3074,11775
17923,-3074,11775
17155,-4354,11775
17155,-4354,11775
16387,-3842,11519
16387,-3842,11519
16387,-3074,11263
17155,-2818,12543
17155,-2818,12543
16131,-3074,10495
16131,-3074,10495
15363,-2306,11775
15363,-2306,11775
14595,-2562,11007
13571,-258,9215
13571,-258,9215
13315,2047,6399
13315,2047,6399
14339,6143,3839
14339,6143,3839
17923,11263,2559
22275,15615,1279
22275,15615,1279
30211,15103,3327
30211,15103,3327
-28669,12031,5119
-28669,12031,5119
-28669,12031,5119
-23293,3071,11775
-23293,3071,11775
-22269,-2,14079
-22269,-2,14079
-22781,-2562,15615
-23037,-1794,15871
-23037,-1794,15871
-23293,-6146,17407
-23293,-6146,17407
-23805,-7426,16895
-23805,-7426,16895
-24317,-10754,17407
-23549,-12546,19455
-23549,-12546,19455
-24829,-15618,18943
-24829,-15618,18943
-25085,-15362,18687
-25085,-15362,18687
-25085,-16642,19199
-24829,-13826,18431
-24829,-13826,18431
-22269,-3842,11775
-22269,-3842,11775
-31997,18431,9983
-31997,18431,9983
29187,8703,24319
23811,-16642,19967
23811,-16642,19967
16131,-13570,8447
16131,-13570,8447
15619,-6658,8959
15619,-6658,8959
15619,-6658,8959
16387,-3586,11007
16387,-3586,11007
16131,-4098,11775
16131,-4098,11775
17411,-3842,11263
17411,-3842,11263
17411,-3842,11263
17411,-3586,11007
17411,-3586,11007
17411,-3586,10495
17411,-3586,10495
17923,-3586,10495
18179,-4098,11263
18179,-4098,11263
17411,-3330,11007
17411,-3330,11007
17923,-4098,10751
17923,-4098,10751
16387,-4354,10751
17667,-3074,11007
17667,-3074,11007
17155,-3842,10495
17155,-3842,10495
17155,-4098,11007
17155,-4098,11007
16899,-3330,10751
17411,-4354,10495
17411,-4354,10495
17155,-3842,11007
17155,-3842,11007
16387,-4098,11775
16387,-4098,11775
17411,-4354,11519
16899,-2818,12031
16899,-2818,12031
17411,-4866,11263
17411,-4866,11263
16387,-4610,11519
16387,-4610,11519
16387,-4610,11519
17667,-4098,12287
17667,-4098,12287
17155,-4098,12543
17155,-4098,12543
17155,-5122,12031
16643,-2818,13055
16643,-2818,13055
17411,-4098,12543
17411,-4098,12543
17155,-4866,12287
17155,-4866,12287
17155,-3842,12543
17155,-3330,12799
17155,-3330,12799
17155,-4098,12543
17155,-4098,12543
17411,-3074,12799
17411,-3074,12799
17411,-3842,13055
17411,-3586,12799
17411,-3586,12799
17411,-3842,12799
17411,-3842,12799
18179,-3586,13055
18179,-3586,13055
17923,-4098,13567
17155,-3330,13311
17155,-3330,13311
17923,-3586,12543
17923,-3586,12543
17923,-3842,13055
17923,-3842,13055
17923,-3842,13055
18179,-2562,13567
18179,-2562,13567
17411,-3330,12799
17411,-3330,12799
17155,-3842,14079
17411,-3330,13567
17411,-3330,13567
17667,-3330,13055
17667,-3330,13055
17411,-4354,13823
17411,-4354,13823
17411,-3842,12287
18179,-3586,13311
18179,-3586,13311
17667,-3330,13311
17667,-3330,13311
17667,-3586,13311
17667,-3586,13311
17411,-3074,13567
16899,-2306,14335
16899,-2306,14335
17667,-3586,14079
17667,-3586,14079
16387,-3586,13823
16387,-3586,13823
17667,-3842,13567
17923,-2306,14335
17923,-2306,14335
17155,-3330,12799
17155,-3330,12799
17155,-3586,12543
17155,-3586,12543
17155,-3586,12543
17411,-3074,14335
17411,-3074,14335
16643,-3074,13311
16643,-3074,13311
17667,-4354,13311
16899,-2050,13055
16899,-2050,13055
17667,-3330,13823
17667,-3330,13823
16899,-3586,13055
16899,-3586,13055
16899,-3842,12799
17923,-2562,13311
17923,-2562,13311
17923,-3074,13823
17923,-3074,13823
17411,-3842,13567
17411,-3842,13567
17155,-3586,12799
17411,-3074,13567
17411,-3074,13567
17411,-3586,14079
17411,-3586,14079
16899,-3074,13055
16899,-3074,13055
17411,-3586,14079
17155,-3842,12799
17155,-3842,12799
16643,-3842,13567
16643,-3842,13567
17155,-3586,13567
17155,-3586,13567
17155,-3586,13567
17411,-2050,12287
17411,-2050,12287
17155,-3330,13567
17155,-3330,13567
17667,-4098,12287
17667,-4098,12287
17667,-4098,12287
17155,-2562,13567
17155,-2562,13567
17667,-3330,12799
17667,-3330,12799
16643,-3586,13311
17923,-1026,13567
17923,-1026,13567
17411,-3074,13055
17411,-3074,13055
17667,-3586,13055
17667,-3586,13055
17411,-3074,12799
17923,-3842,12543
17923,-3842,12543
17923,-2818,12543
17923,-2818,12543
16899,-3586,12799
16899,-3586,12799
16643,-3586,13311
17155,-3586,12287
17155,-3586,12287
17923,-3074,12287
17923,-3074,12287
17667,-3074,12031
17667,-3074,12031
17411,-3330,12543
18179,-1282,13311
18179,-1282,13311
17667,-3586,13311
17667,-3586,13311
17155,-3842,13311
17155,-3842,13311
17155,-3842,13311
17667,-4354,13567
17667,-4354,13567
17155,-3586,12799
17155,-3586,12799
17155,-3586,13311
16899,-2050,13567
16899,-2050,13567
17411,-3330,13311
17411,-3330,13311
16899,-2562,14079
16899,-2562,14079
16643,-3330,13823
16899,-2050,14335
16899,-2050,14335
17923,-3330,14335
17923,-3330,14335
17923,-3074,13823
17923,-3074,13823
17923,-3074,13823
17155,-2562,13567
17155,-2562,13567
17155,-3074,14079
17155,-3074,14079
17155,-2562,13311
17155,-2562,13311
17667,-258,12287
18179,-1538,13567
18179,-1538,13567
16899,-3330,14079
16899,-3330,14079
17923,-3074,12543
17923,-3074,12543
17923,-3074,12543
18691,-2818,13055
18691,-2818,13055
17667,-3586,13055
17667,-3586,13055
17667,-3842,13055
18179,-4098,13055
18179,-4098,13055
17411,-3586,12799
17411,-3586,12799
17923,-4098,12799
17923,-4098,12799
17411,-2562,13567
18947,-2306,13055
18947,-2306,13055
18691,-2818,12799
18691,-2818,12799
20227,-3330,12799
20227,-3330,12799
20483,-4610,13567
22275,-5378,14847
22275,-5378,14847
21507,-7682,15871
21507,-7682,15871
20995,-8706,16383
20995,-8706,16383
20995,-11010,15615
19203,-10242,17919
19203,-10242,17919
17667,-12034,15871
17667,-12034,15871
17155,-11778,16639
17155,-11778,16639
17155,-11778,16639
16899,-9986,16127
16899,-9986,16127
14851,-9986,15103
14851,-9986,15103
14851,-9986,15359
15107,-7426,16127
15107,-7426,16127
15363,-10242,15359
15363,-10242,15359
15107,-9730,15871
15107,-9730,15871
14851,-9730,15871
14595,-8962,16383
14595,-8962,16383
17667,-10498,17919
17667,-10498,17919
20227,-8450,16639
20227,-8450,16639
17923,-7682,11519
16899,-3842,12543
16899,-3842,12543
16643,-3586,13823
16643,-3586,13823
16643,-3842,12799
16643,-3842,12799
17155,-3842,12799
17155,-2562,12799
17155,-2562,12799
16899,-3330,12799
16899,-3330,12799
16643,-4610,13055
16643,-4610,13055
16643,-4610,13055
14851,-6914,11007
14851,-6914,11007
15363,-11266,11775
15363,-11266,11775
15875,-8194,16127
15875,-514,16895
16643,-514,16895
17923,-2050,14591
17923,-2050,14591
17923,-2050,13823
17923,-2050,13823
17667,-2562,13055
17667,-2306,13055
17667,-2306,13055
17667,-2562,11775
17667,-2562,11775
17667,-1794,12543
17667,-1794,12543
17411,-2562,12799
17667,-2050,12287
17667,-2050,12287
18179,-2050,12799
18179,-2050,12799
16899,-3074,12287
16899,-3074,12287
17155,-3330,13055
18179,-2050,12287
18179,-2050,12287
18179,-2050,12799
18179,-2050,12799
17667,-1282,12799
17667,-1282,12799
18435,-1538,11519
17667,-2,12287
17667,-2,12287
17155,-1794,12543
17155,-1794,12543
17411,-1538,12799
17411,-1538,12799
17411,-1538,12799
17411,-1026,11775
17411,-1026,11775
17155,-2050,11775
17155,-2050,11775
17667,-1282,12799
17411,-1026,13567
17411,-1026,13567
17411,-1794,12031
17411,-1794,12031
17667,-2050,13055
17667,-2050,13055
17411,-1538,12287
17667,-1026,12799
17667,-1026,12799
17411,-2050,12031
17411,-2050,12031
17667,-1794,12031
17667,-1794,12031
17155,-1026,12543
17923,-1794,13311
17923,-1794,13311
17667,-2050,12031
17667,-2050,12031
17411,-1538,12799
17411,-1538,12799
17667,-770,12799
17155,-1794,13055
17155,-1794,13055
17667,-2562,12287
17667,-2562,12287
17923,-3586,13055
17923,-3586,13055
17923,-3586,13055
17923,-3074,12287
17923,-3074,12287
17667,-2818,12287
17667,-2818,12287
17411,-2306,12543
17667,-2562,12287
17667,-2562,12287
17155,-2050,11519
17155,-2050,11519
17411,-2562,12799
17411,-2562,12799
17411,-2562,12287
16387,-1282,13311
16387,-1282,13311
17411,-1794,12543
17411,-1794,12543
16899,-1026,13823
16899,-1026,13823
16643,-514,13055
16387,-2,12799
16387,-2,12799
17155,-258,13311
17155,-258,13311
16131,-514,14079
16131,-514,14079
16387,-770,14335
16899,-770,14335
16899,-770,14335
16643,-514,13311
16643,-514,13311
16643,-1282,14079
16643,-1282,14079
16643,-1282,14079
17155,-2,14335
17155,-2,14335
16643,-770,13823
16643,-770,13823
16899,-514,13823
17411,1279,13567
17411,1279,13567
16643,-1026,13567
16643,-1026,13567
15875,-1538,13567
15875,-1538,13567
16387,-1538,13055
16643,-1026,13567
16643,-1026,13567
16643,-2050,13823
16643,-2050,13823
17155,-3330,15103
17155,-3330,15103
16899,-3074,14079
16643,-1026,13823
16643,-1026,13823
16643,-2,12799
16643,-2,12799
16643,-2,12031
16643,-2,12031
16387,-2,12543
17155,511,13311
17155,511,13311
17667,-2,13567
17667,-2,13567
17667,-1026,13823
17667,-1026,13823
17155,-2562,13567
17411,-770,15615
17411,-770,15615
17411,-2050,15103
17411,-2050,15103
17923,-1794,14847
17923,-1794,14847
17923,-1794,14847
17411,-1026,14335
17411,-1026,14335
16643,-1282,14079
16643,-1282,14079
17155,-514,14847
16387,-1026,14335
16387,-1026,14335
16899,-2050,15103
16899,-2050,15103
16643,-2050,14847
16643,-2050,14847
17667,-1282,14335
17155,-1026,15103
17155,-1026,15103
16643,-2050,14591
16643,-2050,14591
16899,-2050,14591
16899,-2050,14591
16387,-1538,14591
16643,-2306,14847
16643,-2306,14847
16643,-1794,14591
16643,-1794,14591
16899,-1794,14847
16899,-1794,14847
16899,-770,15615
17411,-1026,15103
17411,-1026,15103
17667,-1538,15103
17667,-1538,15103
16131,-1794,15103
16131,-1794,15103
16131,-1794,15103
16643,-514,15103
16643,-514,15103
16131,-1538,15103
16131,-1538,15103
16899,-1282,15103
17155,-770,14591
17155,-770,14591
17411,-1794,14847
17411,-1794,14847
17155,-1794,15359
17155,-1794,15359
16387,-2050,15103
16387,-514,15359
16387,-514,15359
16643,-514,15359
16643,-514,15359
16131,-1282,16383
16131,-1282,16383
16899,-1026,14591
16387,-1538,15359
16387,-1538,15359
16387,-1538,15103
16387,-1538,15103
17155,-1282,15359
17155,-1282,15359
16899,-770,16383
17411,-2,16383
17411,-2,16383
16387,-258,16383
16387,-258,16383
17155,-770,15615
17155,-770,15615
17155,-770,15615
17667,-2,16639
17667,-2,16639
16643,-1026,15615
16643,-1026,15615
16899,-1282,15359
16643,1535,14847
16643,1535,14847
16131,-1538,15103
16131,-1538,15103
16387,-2306,15103
16387,-2306,15103
16899,-1794,15103
16899,-1282,16127
16899,-1282,16127
16899,-2050,15359
16899,-2050,15359
16387,-2562,15103
16387,-2562,15103
16387,-2050,16639
17155,-770,15103
17155,-770,15103
16643,-2562,15359
16643,-2562,15359
16643,-1794,15359
16643,-1794,15359
15875,-2306,15615
16643,-770,15359
16643,-770,15359
15875,-2050,16127
15875,-2050,16127
16643,-2050,16127
16643,-2050,16127
16643,-2050,16127
16131,-258,15871
16131,-258,15871
16131,-1538,15359
16131,-1538,15359
16643,-1794,14847
16643,-1794,14847
16643,-1794,14847
17155,-1538,15871
17155,-1538,15871
16643,-1794,15103
16643,-1794,15103
16899,-1538,14847
16899,-1282,16383
16899,-1282,16383
15875,-2306,16127
15875,-2306,16127
16643,-2562,15359
16643,-2562,15359
17155,-2306,15615
16387,-2818,15615
16387,-2818,15615
15363,-3842,15615
15363,-3842,15615
15107,-3074,16639
15107,-3074,16639
13315,-3586,15615
11523,-3842,14847
11523,-3842,14847
9219,-2818,14591
9219,-2818,14591
6403,-2050,12287
